"V1","V2","V3","V4","V5"
150,"3PL",0.10486088346954,0.19601761431905,0.0567026943098628
286,"3PL",0.153275173378829,0.098606940805614,0.0278013059747892
293,"3PL",0.110501342498075,0.0852968944189155,0.0324823395225909
247,"3PL",0.120520447035128,0.158524801106583,0.0640808307839669
60,"3PL",0.143838596005377,0.145337178363622,0.0443421468356475
95,"3PL",0.175406724122578,0.141403310686712,0.0511692672482722
37,"3PL",0.157761821323316,0.161018438309073,0.0390167800659144
288,"3PL",0.0571008200146586,0.22196238044288,0.0702958819063851
105,"3PL",0.181145919288467,0.118584753538534,0.0460819745125829
20,"3PL",0.147701027927925,0.121861885827454,0.0494294562370162
107,"3PL",0.173685793489815,0.0848556153911878,0.031923258551002
94,"3PL",0.126311792261401,0.225778428437038,0.0771607904339097
201,"3PL",0.0551568726831375,0.386129141020421,0.0852686334059313
47,"3PL",0.0714538575005663,0.314397429328918,0.0941400552993827
152,"3PL",0.114808589673316,0.114309697990677,0.0349407922083465
59,"3PL",0.145067339827187,0.131039526560589,0.0519792423339044
189,"3PL",0.15373636648636,0.0706778890208872,0.0234920425058899
190,"3PL",0.122266217819217,0.0938145534209609,0.0309069348022221
160,"3PL",0.224281633083855,0.0824547765664186,0.0156758932472074
139,"3PL",0.0567617260263772,0.173815843537241,0.064599160309674
258,"3PL",0.0934919873029008,0.166261450432744,0.0702657937606014
17,"3PL",0.131193505508103,0.128947185211872,0.0356261056283722
13,"3PL",0.0821578856382652,0.316756210607765,0.0874218676014226
74,"3PL",0.371369863994048,0.077240371545623,0.0119139484688868
32,"3PL",0.187035606412634,0.165519009718262,0.043943280627988
294,"3PL",0.0611812227348209,0.0975959172639325,0.0369028619170482
287,"3PL",0.0735958566275501,0.146249660103014,0.0660612216912769
265,"3PL",0.0945219899559589,0.139403507851171,0.0420817692916759
246,"3PL",0.071976166075177,0.242891266782564,0.0686003674243663
35,"3PL",0.185632753541563,0.0887615000451354,0.0228933341442249
76,"3PL",0.137621171094183,0.121584921308771,0.0415199195962474
87,"3PL",0.0799182037517023,0.352857132321987,0.0923232040003699
153,"3PL",0.198815756061987,0.107573682823353,0.0199568112167716
202,"3PL",0.119133203790623,0.300411407514014,0.0644620893618604
61,"3PL",0.112222002021098,0.0985848834613124,0.0426042465576273
225,"3PL",0.0671390003595258,0.220682488188083,0.0819683180380636
147,"3PL",0.11689388488401,0.0593264309513799,0.0240840348561606
81,"3PL",0.115995299707197,0.22079763920953,0.0849021129530473
275,"3PL",0.267913380391405,0.0390190374102385,0.0102649421404586
101,"3PL",0.207026610483978,0.0672114848373728,0.0271925673670485
63,"3PL",0.101125797869772,0.0852250952358241,0.0329731776442239
84,"3PL",0.0789465276794001,0.258535947352137,0.0704538784541839
187,"3PL",0.136111559023136,0.0392199640676784,0.0167917890323291
198,"3PL",0.172161277372843,0.0528448916371071,0.0168592585248696
128,"3PL",0.0716917002815813,0.170708576389727,0.0702483014747333
124,"3PL",0.107200851677701,0.125950697223434,0.0505256093730428
182,"3PL",0.0605803463376425,0.146807735165349,0.0368904030820308
166,"3PL",0.0582576961861477,0.24217245097756,0.0767071315934788
296,"3PL",0.106736257391047,0.123789377791322,0.0434352021126542
102,"3PL",0.273203055643959,0.199530359650524,0.0231755579118091
112,"3PL",0.253032455401002,0.0571909996149961,0.021049660332907
300,"3PL",0.121753407049972,0.0874658957502684,0.0334075611941514
67,"3PL",0.101519107528637,0.147379440768063,0.0692384449843951
168,"3PL",0.0600490245164812,0.134323694425877,0.0543132001917637
122,"3PL",0.138771537356857,0.102095152513515,0.0557557309598755
270,"3PL",0.0730197678898662,0.196979255793503,0.0669762313894788
34,"3PL",0.192939890065129,0.107954074575499,0.0330516539409803
1,"3PL",0.073443361548992,0.391665476965756,0.0947146984475665
209,"3PL",0.0782549435496708,0.206972080982186,0.0575827654514976
169,"3PL",0.062026521435908,0.195991393410154,0.0651596532976651
196,"3PL",0.181184886928383,0.0671896267324402,0.0227740806943495
26,"3PL",0.112426771449517,0.267792898097223,0.0702716167546269
162,"3PL",0.0682162300329467,0.3327957397229,0.0877574960665046
141,"3PL",0.0840569251167135,0.122025637461006,0.0496714298073188
119,"3PL",0.284137071095535,0.0769891023723953,0.0231800255423617
237,"3PL",0.149238600863598,0.106678987149074,0.0373370924882393
82,"3PL",0.111696958653913,0.16911851239124,0.0666434326659665
259,"3PL",0.0678012623343568,0.0786343519786303,0.0364204429177686
295,"3PL",0.0882850332915042,0.129024108383263,0.0563143405777633
23,"3PL",0.145160172121949,0.235083306488164,0.0671622889062413
79,"3PL",0.26835626757837,0.0564409868222445,0.0160739875361987
263,"3PL",0.119801118620695,0.0550025119335565,0.018127874490072
27,"3PL",0.214167283084132,0.0789290624241284,0.0236767916905228
297,"3PL",0.117803059231998,0.0588724119647779,0.0202090823880984
99,"3PL",0.11989810717779,0.14646579985914,0.0621340360526196
299,"3PL",0.11191434744162,0.145057868631067,0.0525278754695281
266,"3PL",0.154795517030858,0.0816301170390812,0.0272592820455597
176,"3PL",0.173868428493693,0.0805796549738478,0.0248512024571244
55,"3PL",0.0549936796834995,0.726604382296381,0.0895877683805651
268,"3PL",0.0841422845330089,0.143735001038045,0.0521646958643834
39,"3PL",0.270019853647638,0.170695342454708,0.0181668712955166
125,"3PL",0.0953751004742945,0.244933983637641,0.0617846156578902
121,"3PL",0.109580976530375,0.146137317745222,0.0537183678532978
267,"3PL",0.190751578319814,0.0656655828221284,0.0216656569999165
165,"3PL",0.10422621722091,0.086392240132696,0.0405339220786213
131,"3PL",0.0955919349850831,0.154998330761944,0.0429281345123146
178,"3PL",0.0705992649495095,0.150944318913611,0.0607130150873884
15,"3PL",0.098854184429584,0.145875625801364,0.0564981937143495
115,"3PL",0.177658546864102,0.0966316952566991,0.031775995240534
210,"3PL",0.0658340109006913,0.113234989736937,0.0348835684553683
243,"3PL",0.0856376082353713,0.120443195826673,0.0463685726384036
231,"3PL",0.136368889439239,0.107537652288124,0.0366728434804818
222,"3PL",0.0759819506753747,0.0860920691675088,0.0339440731938023
261,"3PL",0.10031131547695,0.0984933671166026,0.0440639641035232
93,"3PL",0.12410323881505,0.208499159294001,0.0736447748960175
11,"3PL",0.149764997316122,0.162711741275706,0.0521841047670823
136,"3PL",0.0843104715377803,0.0787802998801146,0.0371596805568393
111,"3PL",0.174739143582182,0.290453105218767,0.0516957661474948
159,"3PL",0.277546160217341,0.061240280620724,0.00888372291204217
138,"3PL",0.0657199273377444,0.0777340449200808,0.0317538923481479
143,"3PL",0.123812780737341,0.0711032085288363,0.024118007379543
234,"3PL",0.17251852446556,0.05991517673438,0.0208871021382047
